,1000:1_0h_1,1000:1_0h_2,1000:1_0h_3,1000:1_24h_1,1000:1_24h_2,1000:1_24h_3,1000:1_4h_1,1000:1_4h_2,1000:1_4h_3,1000:1_8h_1,1000:1_8h_2,1000:1_8h_3,1:1000_0h_1,1:1000_0h_2,1:1000_0h_3,1:1000_24h_1,1:1000_24h_2,1:1000_24h_3,1:1000_4h_1,1:1000_4h_2,1:1000_4h_3,1:1000_8h_1,1:1000_8h_2,1:1000_8h_3,1:1_0h_1,1:1_0h_2,1:1_0h_3,1:1_24h_1,1:1_24h_2,1:1_24h_3,1:1_4h_1,1:1_4h_2,1:1_4h_3,1:1_8h_1,1:1_8h_2,1:1_8h_3,P_putida_0h_1,P_putida_0h_2,P_putida_0h_3,P_putida_24h_1,P_putida_24h_2,P_putida_24h_3,P_putida_4h_1,P_putida_4h_2,P_putida_4h_3,P_putida_8h_1,P_putida_8h_2,P_putida_8h_3
IonicLiquid,0.372319233168049,1.2481804057779473,0.283931152037183,3.6147756434118055,2.8283091149401063,1.9274812541875888,-3.763539833621407,-1.8184516035960632,-2.0849760467774177,-1.8532256275683567,0.1234070477651885,-0.8854508696132295,-1.1620028047353832,-2.2357702271677256,-0.7645357783468579,3.098580799256873,4.034136279297481,-0.6244880299085811,-1.6856201996812388,-1.488988057398152,-3.0372670926607497,-1.4638678775050635,-1.88768880568178,-1.7409153795133194,-2.657373253573153,-2.5899480756137305,-2.6424534341468977,2.214978976182737,3.513168421423853,-1.5679764405092755,-2.01949301058451,-2.0147707179894567,-2.0382550713873275,-1.457342150687142,-3.121810610001209,-1.1466735181074577,-2.2536917661852254,-2.7811689715600454,-2.1778663688353057,2.5125588001905457,3.1969525003085986,-1.8969099105352545,-2.258288276957502,-2.603464694213371,-2.167214955792863,-1.946722487470793,-2.3858337845643645,-1.9869743640217832
GlnG,-2.551215556094075,-2.853919791693458,-2.2292497013047248,0.5360815368033685,0.0661816125746401,9.070697899271972,-3.071628861123528,-0.1133175273279187,-1.796127377280489,-2.026295530463356,-0.1815581724230944,-4.018710853910551,-3.5108014569324,-0.5962314006466016,-4.237343869533169,2.4168159997263987,3.4302968761444603,7.927631701795235,-4.562926361783193,-0.0161158148331667,-3.0037119245421144,1.7973870995214905,0.9263156702490104,1.223545461160831,-3.1158643130770267,-2.7327486799554825,-4.665995907772758,1.2619984054633546,1.9280322688306493,5.661567589705854,1.7744097235804643,-0.0869588422530329,-3.571558813097892,0.8095558555378057,0.9304398315214112,1.3689765210785845,-2.898518326597644,-2.844928217552731,-2.2390104205668098,0.8768396370133764,2.4165410637831912,7.300735902338156,5.056916033987594,0.0626341087221203,-4.543761415964295,2.497457026087167,1.567239496686743,1.0802287321758826
Unchar-8,0.0757427488739135,-1.5862857156327008,-2.640345984918937,0.3929634989777678,0.2784085072531922,-1.6200239616377818,-1.6987896843844972,-0.8815424239539804,-2.513381979985565,-0.4375677507188386,-1.6702206816920773,-1.1827278625085706,-1.05648826188463,0.25591097874171,-1.4157571953473629,0.3013866752243754,0.1574279086584162,-2.266034523312293,-1.2914736749756002,0.8345476799991327,-0.9083796571555508,2.4229801798354966,2.108456543951927,2.490459628828124,-0.8063377552327999,-1.0024185948100923,-1.530493134384878,0.4366179058171331,0.3406606369114306,-3.294567157880674,-0.3842164629106813,0.3313259144241183,-2.1384101488511043,2.2440527846522262,2.301373105684416,2.883854193713322,-1.2845106019623953,-0.7474947194552402,-3.3927720852066843,0.4696148910111505,0.718312441353232,-2.775679728836918,0.8106747925781315,0.3652467542397344,-1.3104685489739385,2.3499497367987447,2.0841669824608884,2.0992548659998844
OxyR,1.1855723765148427,-0.1801736926176912,3.339459055378102,-0.5426781239289593,0.3064180926646412,2.77065053790713,-4.749275060958808,-9.403232702794297,-1.9837874402460487,1.552396309012305,1.471302949149597,-1.1833409531882657,1.9385137791150104,-0.0029715886972676,-0.1969572752819432,2.340058565804669,2.1332836418341152,3.0289915798495075,-2.541416618340117,-1.2821323129470126,1.367272980906697,1.7573622577700694,2.807420407249193,0.7768818375226167,-0.4962386282754299,-1.513412272614371,-1.327097928279635,2.153239816206365,2.240417574468786,1.6689664870916194,-1.4019968286192623,-0.7122125567919283,0.1928373515783552,2.075460544431109,2.7347171840888267,0.4314563557895732,1.0932233778524187,1.4559152661870904,0.623007225551705,2.316768500779005,2.603634385593581,2.95034391472586,-0.8657863485721753,0.0172122958690537,-3.352385929934829,1.8542093266380888,2.563106248029147,1.480393917222068
Noise-4,0.6485254770010715,3.075394759148084,1.5300765041555844,0.130901636228565,-0.1278729955865551,-1.120550573703269,0.5503122739831552,3.543852541662771,-0.8570183494142092,-0.2431090193107013,-0.2261146896931914,1.240669010199593,-1.1411550377328077,-1.7505014276553876,-0.9543172787238392,-0.484978678067776,-0.9804543044505996,-0.2519097324867529,-0.7296933541307407,-1.900277387547544,-1.2612271906110692,-1.3492268731262222,-1.4879231393265853,-0.950420292501812,-0.9825850039864784,-0.5665233576117088,-0.9402900718588346,-0.7343887554733707,-0.0906071332986054,0.1989773659122485,-1.2450189618622471,-1.4575642545822285,-1.0033224584822042,-0.6910983562485409,-1.2697388192129493,-1.358586296266148,-1.11222447865921,-1.1188519794315566,-1.3652988912745891,-0.3793717353477711,-0.4055427878841315,0.0665521504613754,-2.248811620120996,-1.6024284871540622,-0.6887995196345873,-1.346119343613985,-1.2642683762144171,-1.0359288089211267
PsrA,4.352456166430897,5.357753838902432,3.0587994562919394,-1.435467280929509,-1.428941358665779,-1.5436351193910134,5.744148272444498,-0.4541705586549088,-2.390320023887321,3.3056960167613987,4.878556089906512,-5.305041552747009,-0.6712597127819486,-0.468111051494828,-2.029828072937855,-1.0857868696980146,-1.693892762575447,-2.965299300549148,-3.581003997321417,-0.5503371690457741,-0.5177141692693271,0.8854377315929718,0.984115498469741,-1.2318050319806395,2.096783453525642,1.501307787764302,-0.4130963348566682,-1.1168944693615928,-0.972679987682446,-4.280685247763161,-0.513480816736994,-1.07378474631127,-0.7442318481719953,0.9388121286870956,2.040900656986632,-1.3933254825628578,-0.3026662315940042,-0.5159309823373877,-1.3424453293335776,-1.99124578546494,-1.4387325969909166,-3.1722665373801826,-1.6726176247844935,-0.1397979501009365,-4.617751908860684,0.3925479141606738,0.567646612136515,-1.293692586326496
PcaR,3.283667878279207,-1.0057915738556324,0.8623576716190734,-0.0361063607263909,-0.5983834073681116,2.7871193494156694,-1.4072789301537982,-1.176328085247651,-1.1639785472641762,-0.5804921612259824,2.3080152683188766,-0.2593008883507627,-2.115760181242673,-0.8695962121595405,-2.153632253789386,0.6320611589097203,0.7922852855583566,2.250984314541541,-2.3516966974264304,-1.0138112960876389,-1.8476877916482624,0.644101112094867,0.3592431438373208,0.2919003334646743,-1.2450102627656738,0.0280881732170154,-0.0009514558667678,1.2096553009809743,1.0949871306193455,2.535259891898356,-0.149251520674668,0.1409719457575101,-0.6935559654815338,0.711135703780345,1.1774188950528448,0.7308178261778248,-2.7852780966642547,-1.7358152281271155,-0.9663239406935342,0.8293468157505359,0.996799931890332,1.942951460740355,-0.539253532884186,-1.1587831957529986,-3.39226333392638,0.6239740419923503,0.3315111722692408,0.0204442754421488
Sulfur,0.2218920995644306,-1.2855418712988178,0.8033015401938859,0.7756120692416916,0.2107541111604798,-1.2049119264648365,-0.2133870984790881,2.676204372476829,-1.7398862533260109,-1.780376591260044,-0.9199221023018104,-0.2199843895274643,0.2882402924717835,2.148061512937881,-0.5119172621339962,-1.5013249450907566,-1.3802421959824498,-1.4310441959413738,0.3456576640251785,2.5264780942077367,-0.0363797696977653,0.918847492732858,0.8282814303056996,1.3404460576527235,0.9981922520917246,-0.0372012209731345,1.946396215863844,-1.992979147319594,-1.7619407005888108,-1.549238182769842,2.2444291360524447,1.173678691111352,0.6351361836953144,0.3981408042396862,0.0896887011070551,0.8249309908415825,0.3254428597742861,-0.1178369797922356,-0.759947896592544,-2.250371183563378,-1.4888120214112868,-1.7655693657825795,1.7135360766919865,1.8253580086920616,0.3353593165026464,0.5660535183688745,0.1869599210399685,0.6785511382439491
TurA-2,0.926283453909774,0.0194237919372731,3.660669334773844,-1.0685394932557877,-1.1294359692788525,-2.722131901442933,1.8469999715902417,1.0471364917834778,3.479184967752276,3.8387305992723326,1.186877627051567,5.020503464726287,4.707732666065565,-0.8464405699881724,-1.5980235994092291,-3.7426998767416513,-2.940022294931523,-3.80809654760338,6.267082259423667,-1.7060156175770933,6.993662413187055,-2.924947513809532,-3.6669335465798927,-2.121980348709905,5.718274970872419,7.308836103046707,-0.2530974138405963,-1.9308243142759685,-1.884048236453833,-2.420456277950688,-2.8941022712632014,-2.4972464734448105,3.9529006524742063,-2.2228505503536296,-0.9603153562368856,-1.375513979517072,4.543985117869545,7.652877233511274,2.6186226849133845,-2.836695787124321,-2.8031245344897235,-2.6273934321355,-4.818942583796031,-0.4472710842939134,6.379114571258599,-2.5391723768479872,-3.121034631042105,-1.3430750727328111
FleQ/AmrZ,-2.2353053587537137,-0.9261287279915448,-0.5697871391604421,0.6610616463549767,0.0416066042199014,1.7570903490596224,4.965867352393312,1.1631987404923898,4.792083366241164,1.4185864931349226,0.4329106961142514,2.051350427326428,-0.4264639458458427,-1.594122309220719,3.36059322117983,1.717611841254895,1.3232073061467131,-0.1129490489591311,1.3811452151012005,-1.1426564004648525,-0.9693047211877152,-1.3804975410011395,-0.6093849651959689,-1.7735620878744944,-0.4379389497663748,-0.3426684960659162,2.743663517654772,2.9666938706088555,2.358268833590401,-1.4094698709042424,2.092833538406889,0.8424628807847663,0.5046496261631601,-1.1451824737324765,-0.7484982626834192,-0.8463854975822315,-1.069797399189466,-1.767652702929145,0.5359813143309703,2.8609906970796875,1.6589514873678728,-0.6565388160357057,-3.038347939301667,-1.8440234069599373,0.8663063126647867,-1.1580264359364123,-0.8727453917632069,-1.4545587286263006
FnrA-2,0.0089737788446381,0.8559365821013907,1.1858333271618533,-0.9808173629311892,-0.8646410506141834,-2.928135773691966,4.846223908389536,1.930918181243872,-1.2685258937777646,3.261935765991555,1.8500166974495904,0.9003076545689728,-1.0285515431274486,-1.6867090448325497,-1.7924140553260437,-0.3675705689946666,-0.4024838803413664,-9.28483158639487,-1.2268908095599191,-2.119073582041867,-1.7139991457150436,-1.577085304319427,-0.9850674903202232,-0.6451907999697724,-0.5810686161913869,-1.2891036550327302,-0.0088755164148621,-1.0595352636343771,-0.5719230763586336,-12.069948558540355,-2.715392000977148,-2.4461148324901,-1.674356221910766,-1.0935284072875162,-1.0195431968311723,-0.7063344653455056,-0.4781570015451375,-1.5821634652164178,-0.643168445732007,-0.7642363773529711,-0.907813572095036,-9.84399366045793,-3.493269294339962,-2.0391492503825503,-1.803935248529348,-1.276802232771268,-1.1648398036129404,-1.0664835204835994
FruR,-0.2877208684789755,0.9399033898443032,0.4519271611011965,1.084428427945986,1.0097470806444877,0.88449954024436,-3.278160396992013,-1.258988684590636,-2.910215466444788,-0.4786974212955995,0.6128650342010302,-2.91427240746657,0.5744725208202176,2.2451177948216823,2.325735827421129,-0.5950012238747278,-0.6583403154497942,-0.76115167852752,2.529385867653105,2.1249879802243705,1.3235841571519082,1.3982690843790562,1.3237171959181382,0.4690401975066044,0.8212317074657818,0.642210268078826,1.608807110421166,-0.552343556996528,-0.1652639058965841,-0.606156779906178,0.0969840152880547,0.5596808463816489,0.0279517029020383,0.8951550320643538,1.3410677863975886,0.2500837822582616,1.336788698326993,0.8714388882728334,1.584697333712891,-1.2041819465699444,-0.7172955886394146,-1.905728175436809,1.6398359076346083,3.012848291777318,2.8543718075042235,2.3072703766137823,2.160062725751984,0.9670597460781986
FleQ/Fur,0.0072373666707935,-2.00143783171871,1.580853995804652,2.0816097963116325,1.955986407595924,9.5833632580512,2.644161159904584,5.037598920002971,-0.1984418131158651,-4.978380797893886,-4.835623089974543,2.04284552422734,-1.9691885559408973,-0.6080212718367022,1.6531434876996365,2.68431823472279,3.712159820225056,6.617736559034377,-1.8752514548182155,-1.4778818118910495,-2.903325560814963,-1.3918396275008655,-2.265072984116291,-0.452134320502676,-6.113898719823862,-6.583219788426906,-4.197212325849605,4.71599177958042,4.809782141834291,7.448273062184195,1.786969854316114,-0.2615782106457756,-0.5454136985306852,-2.843308025600029,-3.889376467677044,-0.0885594970593954,-2.6039141077631065,-2.55497432910116,-2.359685845973466,1.855298204390836,1.3026157175673754,6.914735723848201,1.7986567733714125,-2.100429201869626,-1.6177855020160776,-2.3103337425608688,-2.710501718706194,-1.6362893154636453
PP_2260-3,0.7545243266472274,0.2491998000343452,-2.033329958232608,2.5391458914278107,3.030124650225021,8.668364481976479,-3.904291392348728,-5.681892182830598,-3.4598403536651965,-2.566811751778876,-0.6303029497433211,-6.515633462138083,-4.4391101546044185,-3.0662692385604946,-4.166460771578049,4.5142535791394245,4.726393558700233,8.248290611045041,-6.173734104137635,-2.5768716373821805,-3.5081489835605417,0.898914279383667,0.8402655741955993,-0.6112287801855271,-2.5514123254437675,-1.782884849748144,-2.579681160216817,4.478417708776192,5.009355087753728,9.34930158934227,-2.6453200977914304,-1.974939079249556,-5.201063425005454,0.3369681102016613,0.9921937011718298,-0.8201796968430524,-3.6251326505107215,-3.380853322882844,-3.717532174063964,4.648194107910315,5.47398904903891,7.70933380593509,-2.173444115970218,-1.873449732226736,-5.933748014943013,0.6671319555514827,0.6326358069230638,-0.0641100269375803
GcsR,-1.057415018927876,0.4276386259408946,-0.334604479187883,-0.4475073026750785,-0.5953315487746585,-0.2668999698153908,3.651263645628627,2.3984463202528405,-1.9342063993232976,0.8887203718897033,1.6708605960971228,0.2179543507818318,-1.5003006816575408,-0.1133423905994077,-2.136133629750268,0.2147854999376191,0.1183642340089591,-1.796795301711823,0.2733433020055589,0.3386177330776492,-1.7752901153781822,1.0799656517158491,1.5893827903130129,0.4907225459915489,-0.9362605068945729,-0.7425464547526667,-3.734096385340838,-0.2397927713134951,0.199509243450799,-2.080750345771155,-0.2614300128307846,-0.1284297754577791,-0.1250451885908413,1.067105925190232,1.9891129422778653,-0.037158089284403,-1.0367354359983438,-1.5912866823231306,-0.1786003496061454,-0.0790522879770138,0.0054331303913153,-2.3225615298841342,-0.0360412800184504,0.0772462950102203,0.2839700964901459,0.9707069549917544,1.4360437512794595,-0.067713273169807
PP_0615-8,-0.1920289920121418,-1.4979136606152696,-3.3076741005716825,-0.615702588215932,-0.7620039451265288,1.4532116702108395,-1.3382100475319327,-0.6017010518377095,-2.373342200549359,1.4822103322301967,0.0881121850931363,-2.867077176363785,-0.7846815931827087,1.4696674993576646,-3.3152759233818103,-4.051830412222301,-3.0548923512826898,-0.5266482456856869,-0.2355089477339834,2.006913886574214,-0.3157218560077945,2.5716049775982244,2.2514285712650444,1.1881975224370225,0.1908272148103951,0.6591118453129479,-0.9584082792389964,-2.771065311833873,-1.921679411435779,-1.3890735764471116,0.859098598509144,0.4024355322034796,0.4987785115601868,0.2909997647120098,1.258529100937009,0.7793762358246893,-0.8195837983720122,-0.2788975051927453,-2.332078893093081,-3.677328832647973,-2.8684267071455243,-1.4068078014090657,4.053494349949059,2.2424656095420143,-0.5835087408906661,2.0438402648051164,1.7036727217667875,0.8663078201658083
Noise-5,-3.3454586509618824,-2.268097313713086,1.5064663187496352,-0.7959887678553824,-0.7776723454395027,1.2157335243024832,-2.551783008503909,-2.204740900655512,2.351841551182786,-1.4010465416078528,-3.41041222423481,-0.5452278637257859,-0.3891499295879114,-0.5991577944265094,-0.2125530162409332,-0.064597151051064,0.4512657562010613,2.25874537566988,-0.9740555414198366,-1.169850122735898,-0.3008984501964843,0.833336299096905,0.982819829936068,0.6365655732893312,-0.8925457698391519,-0.3220055207737056,-0.1008333950941095,-0.3326192473283775,0.6663257369750846,1.8775646520249727,-0.4895610379754104,-0.4749467605720907,-0.5130898805559955,0.3771213786427579,-0.1241854989719478,0.4268939218845597,-0.2752564548943137,-0.2659549493359497,0.2050023284115233,0.5335394234386981,0.5810084239299683,2.2726324657683303,-0.7806489394018324,-0.2775547472018482,-0.9343790400430249,0.575582806153871,0.5700325968716705,0.5758293766324069
LiuR,-2.7285656207378857,-4.209042715302009,-0.2840066834297208,4.404666025587475,4.600696733029336,6.13324653196505,-3.706506475613389,-0.8591542202887078,-2.578931464185896,0.1697205620606248,2.8780387706859734,-5.512792135580561,-8.501843029057781,-0.8869634913640211,-10.557739831375487,3.5677310922311545,5.490033739994643,4.384042601084943,-7.564570601674953,1.0212614753303086,-8.723263464074776,3.0671867784381286,2.7822923293310007,1.6029407844436796,-7.154954279845128,-6.604439200802279,-11.112366700780605,4.43937110530327,6.149267451960435,0.8180401077784494,-2.469230128687238,-2.6112655145665635,-5.829492382222814,2.765681038629469,1.923734252315852,2.943020508916191,-8.935658084229154,-8.245414090173341,-5.993209498516013,2.8003080473383144,4.658724532764174,2.1097134661328,3.321187210624987,0.2062389339747403,-8.663457918280951,4.837788060279147,3.188732570221851,1.8393810601385656
Unchar-9,3.552370562899608,1.1900133160640645,-2.270305810063081,0.6276475730836465,0.6023466295913258,-2.8987109790329177,-0.3230101664627013,0.191993690227614,-1.636079840573385,-0.0629647033971707,0.2717381559193569,-0.3415432652426702,-0.4957369580727088,0.145324067607639,0.2500364993707806,0.0194513925764527,0.1374301941641516,-2.705648134184332,-3.3897573244157746,-0.4085093864420845,0.0564903166920618,0.5077591867196736,0.8316020473257278,1.1177735118830694,0.8697162794074308,-0.0918706131153078,0.5242633068603846,0.1401756654953271,0.1072724807178425,-5.234016081035672,1.4136136983394108,0.7262049002874407,-1.415537182962037,0.7575952483946552,0.6819892691940752,-0.3715262628677995,0.2949610194205929,-0.2590512582171645,-0.8666361995073427,0.8592141543353383,0.4684042588416934,-3.1936397465284485,-2.1576999668474195,-0.2013356416601125,-3.1068105454037336,0.9149961730661909,1.1950899462016644,0.98801445859034
HmgR,0.8589357092064924,-0.4925652651399557,1.233917028466008,0.4591958744420171,0.0490490723237089,1.2860585023907718,-0.8043407160832049,-4.1237477797818425,-0.8794329912001487,1.494078514413452,0.64053580633899,-3.811646511601073,-1.479035874244278,-0.918794821094686,-1.7595479896095378,3.107904098204358,2.861554906738576,-3.1974524465137635,-1.8939625667011029,-0.153659968589926,-1.009841669787359,0.8367074850016106,0.9983843801437644,0.571305213893625,-1.4908199874502712,-1.0651991898064208,-3.178720120336917,2.011176708064726,2.330065155292119,-2.5889994693444844,-2.598348924439178,-1.9861756366560552,-2.587733436206923,-0.0290879107589748,0.6194415037418171,-0.2270079352525523,-1.29741870817925,-1.210104420480374,-0.0512404464838989,2.61876328998983,2.6905928008197755,-3.110134063725849,0.828418686712982,-1.1298431222291423,-2.127189601612602,0.6684313341412114,0.9115003905162536,0.4140627383276704
Null-3,-1.1272539614111234,-4.968540798595488,-1.3052004393897134,0.6584585857594362,0.0968155321452077,0.5857019717654884,0.2243643068636257,-3.861456258595238,-1.5515383162348235,2.753294431084506,1.9339979897710344,0.1621072999481637,-0.7114484017254672,0.3644415579687491,-0.2719653407916605,0.8144282600976305,0.7401957403213414,2.033776371614454,0.0566016626432414,-0.4071899055184587,-0.3286398027653295,1.917319796031519,1.6902431541188383,0.887539588586639,0.2894253143789663,0.0615892040396996,-1.5977365726580282,1.571364667254633,1.1813246999434537,3.107829449358775,1.030197839240216,1.3643311622198842,0.0949187179968782,3.0656182388764,2.821442753915618,1.4533356826451589,0.0814929750015952,0.5142281873200869,2.3000810421215707,1.9373461258960856,1.34282468387175,3.2962352619440822,-0.2486636048338475,0.5912959154395755,0.4743568847622241,2.1355224374315904,2.042173217244581,1.647268962403846
GlcC,-2.6184670676834045,-2.345008688599944,-1.425285159661852,-1.356740186011784,-0.7714504800811226,1.5374198015123792,-0.4511026578995629,-0.294357966321551,-2.510940007293607,0.0343543382772012,-0.54624232911991,-2.342996934110847,0.6785514285898384,2.0918564867092417,0.4341291772172055,1.1834435773922602,1.158323873900491,-0.7033738814089856,-2.0834633116145227,3.3317669445488103,0.3979139865707851,-0.4308501229304381,0.3594239697843946,-0.046073272281387,0.1062175462909751,-0.3713204119138268,-0.6043373244937128,2.0130979434352607,2.533027655470532,-0.1700593159889638,0.667679400403714,-0.5533036296576681,-1.9711027085194128,-1.0292270603402254,0.2587080284168303,-0.01623274626851,0.6104454023592383,0.6171600678553968,1.405909751277583,1.3178069301531914,1.888947604883736,-0.1350464643839899,3.719768973242672,1.9380502968516249,-2.241934916046886,0.4165050868689889,0.7537236720174771,0.1774524284563963
AA transport,2.2346286710285006,0.5057764944332293,1.0855976465811903,0.8164485372879039,-0.1893798353111424,3.761743288262132,-4.463156298349828,-4.276850308285064,-3.4804094210690435,-4.216225171666999,-2.216808198404725,-7.175878271034738,-1.4611134435984616,-2.692286055408021,-4.941208079230693,0.9044004697482086,1.3268534637876266,1.1843088366252428,-5.291495070616163,-1.1001233388003684,-1.1540700374185795,0.088441029696238,-0.0779281026524846,0.502225781963261,0.0650376284803201,-0.8169121665146986,-3.484754377968444,0.7720721519554244,1.4357539382120823,-5.965123864778303,-1.831813702690736,-2.7349334806567054,-6.494484815335984,-0.6701285903018248,-0.1076341734431934,-1.3356993506467183,-1.443583115898707,-0.9993931344989448,-1.7915755656429413,0.5886285724832598,1.274649687845268,-0.6148528787779619,-0.2329637718694994,-2.001876688047676,-5.714138756306153,-0.0168297651091886,0.1408402611560469,-0.3822404151485097
Genomic-3,-0.564041402399976,-1.123977159568822,-0.7229172770222781,-0.1970369295184408,-0.2766081574829285,-0.2055231309176339,1.5532214838746856,0.5087459957157325,1.277116995639503,-0.6276588661211192,1.5916577682115678,0.4107871611934413,-0.9304927921470664,0.939082540905082,-1.4818987661374436,0.4024181097518268,0.1673728461294688,0.1817725549997995,0.1336753176138939,0.4623778273351704,-1.046347055086339,0.9232999567048944,0.8987868178163594,0.2772927094268071,-0.9468531573053122,-1.1545123885277797,-2.1963990040003867,-0.3683073709133944,0.4732158797474358,1.2076457707907702,0.3826489096862035,0.2389717527595913,1.068979477583282,1.209240646893292,0.8090003858213742,0.540301547936131,-1.2691047918666387,-1.712893576726718,-0.0411619507130145,-0.5096899259340415,0.3629403521746815,0.572393340653041,0.7703557101569581,0.7892951758541848,-0.1065348577127192,0.5725705897986633,1.2940831421605483,0.5489919063584107
Noise-6,-0.7383688057400983,-2.828505457249616,1.9204130442724985,0.0871003839299259,-0.5405349161040305,0.6543547505013014,-0.4896232198567338,0.028668243999126,-2.08449139488303,0.1653756170721453,1.3762629691990678,1.928045242800236,-0.0739343745027258,-0.6822527746168916,-0.4574607927040053,0.5281435964759509,0.8749859895865558,0.1514232697629554,-0.7514640543241982,-0.2987293371138428,-0.2664627043339734,-0.1214285342602978,-0.7759114002028096,0.5962124151452217,-0.8024744423095158,-0.8362089549259556,-1.4400015451360917,0.6182376767155766,0.6115649743721214,0.6410456774411485,0.275628668583983,-0.539172123011747,-0.718168452558251,-0.0660932965314062,-0.2656897581752324,0.8224972082401756,-0.4388747209146936,-0.1806139774866569,0.5679518071037428,-0.1631818131248084,0.5491279218857958,0.537138508837512,0.1602888326069186,-0.6250720086250792,-0.666875760900982,-0.3912548220784105,-0.3318098200034575,0.3293720423229156
