,1000:1_0h_1,1000:1_0h_2,1000:1_0h_3,1000:1_24h_1,1000:1_24h_2,1000:1_24h_3,1000:1_4h_1,1000:1_4h_2,1000:1_4h_3,1000:1_8h_1,1000:1_8h_2,1000:1_8h_3,1:1000_0h_1,1:1000_0h_2,1:1000_0h_3,1:1000_24h_1,1:1000_24h_2,1:1000_24h_3,1:1000_4h_1,1:1000_4h_2,1:1000_4h_3,1:1000_8h_1,1:1000_8h_2,1:1000_8h_3,1:1_0h_1,1:1_0h_2,1:1_0h_3,1:1_24h_1,1:1_24h_2,1:1_24h_3,1:1_4h_1,1:1_4h_2,1:1_4h_3,1:1_8h_1,1:1_8h_2,1:1_8h_3,E_coli_0h_1,E_coli_0h_2,E_coli_0h_3,E_coli_24h_1,E_coli_24h_2,E_coli_24h_3,E_coli_4h_1,E_coli_4h_2,E_coli_4h_3,E_coli_8h_1,E_coli_8h_2,E_coli_8h_3
e14 Del,1.33928241174369,1.8887529798206688,0.4177291219923887,0.0444460092629683,-0.3349284252919243,-0.3413207243373165,0.0741670312778043,1.3038738749646388,0.9633518995512494,1.2498708127559397,1.7386249731537555,0.2170253840445558,2.3598390623031222,-1.9717863735977976,0.2460769446887474,0.1178177688831649,-0.2254468267297361,-0.7397630171501213,-3.2321079877988184,0.9157424345685236,-2.3329057475229296,0.9306662530428492,-0.1640298289984161,0.4460674424112565,2.073911307700449,1.66740955259923,0.9839209323593324,-0.0868819411925463,-0.3807726472271082,-0.5299003109123399,0.8141960788160001,0.9577747403936844,0.3836284074415801,0.6022362887003967,0.8962071246452903,0.2418885443412698,1.4328900481041384,0.5348675914261138,-0.5923199869304228,-0.067537199473723,-0.2151297671044729,-0.4808286500462944,-0.077774529746402,0.3833528000934808,0.6130497845655347,0.5682110874920874,0.652562646309673,-1.607130821897321
Thr/Ser-1,0.5108963344635326,0.559082770782827,3.351008477776132,-8.712102862546775,-8.336550973458943,-7.736356218859285,7.102111428601624,6.545017021333518,4.224106043823102,-4.965400346611673,-4.754063299364276,-3.593795895135595,-0.1285250370468718,0.4242869540737283,4.560123550201792,-7.024958721307869,-6.892782830547615,-6.860090175387863,0.2666229731110458,1.289956913280268,3.809353706669067,2.722244614552204,0.2296884086689227,0.2969540107068792,4.31786381086262,2.7422050650566527,5.19923534961252,-7.75731294604672,-7.69366996500105,-7.674286759901676,4.056575570201775,3.275362067548264,6.604494780746597,-5.700870281789952,-5.750685228153159,-5.832781097003517,1.6678604426801769,2.5547975534910434,10.545975088662216,-8.214007534464901,-8.024432205596886,-8.550368204499273,6.509238310230115,8.524865732557938,5.28281793403368,-2.633242883656581,-5.115613556628329,-5.008582623103463
Tryptophan,1.2909308178745336,-0.4088338919313942,1.061275007824675,0.2185049878743731,-0.136711574467486,0.2580984300073317,-1.3471283602760402,-1.0933011367429242,0.2808055801720477,-0.0911172626315355,-0.1678593755815819,0.0576965476117017,-2.7189180002224425,-1.9176236305639496,-1.1538036643030318,0.5164078520765911,-0.1203034541825416,0.5887628450628347,-0.7688282721287811,-1.848735113328063,-1.2536311719664848,-0.2168926993756364,0.3249514975995056,0.1123924951938564,-0.0619663546767144,-1.0002575070873945,-0.6634453413689727,0.5204786281258924,-0.0652022877610206,0.0631151858034884,-0.899172724561076,-1.2298148932765158,-1.092983611123298,0.1786520341651489,0.4727122921343075,0.5811834530958228,2.868229150255761,2.970079844750628,0.6059752556860035,0.3259219259696945,-0.3144076779529747,-0.0692410652113685,-1.3151043808357792,-1.364082235962503,0.0324026374398359,-0.1088668891721351,-0.0846306336803327,0.4349823990357627
FHL,4.826666995815568,4.740998881451606,7.517687345738322,-2.1453604618965176,-1.983525474519111,-1.7849862941307066,-3.229576165487143,-3.2983815264878933,-1.4190415070022504,-2.7266210655729552,-2.4227133621419084,-2.209826488369804,-1.0986878184200946,-0.4778168891987535,-0.152087172167547,-2.847411645779038,-2.4388458134723425,-2.055112915319989,-1.8113617857166653,-1.0964405651177531,-1.0449670171028826,-2.043737382317245,-0.9799008410454242,-1.6238760636103156,0.9795276529946468,0.1129158905429755,6.658281665498112,-1.095500159233846,-1.84908502922292,-1.837229140925994,-2.536673960309072,-3.020127363159692,-1.2188034886398698,-1.822216079165902,-1.7198254605816343,-1.7553974688191425,7.47866869945577,6.315147074189239,8.386328504467391,-2.155144566047796,-2.78501872804562,-3.055678021366581,-2.843482318584168,-2.9954140326384744,-1.534840518382725,-2.4072381830310547,-2.211737744082233,-2.48900675660842
Glycine,-0.7769706171137027,-0.0291152644270335,-0.4736048308742518,-2.52756572588186,-2.397841390420858,-2.4535558966700464,1.369387388780301,1.7527675869308854,2.0624049295822435,-0.7706956647990146,-0.0344830698252102,0.4792611696169849,2.962963893542196,2.481477110750726,3.4127548789992703,-3.2379040626233806,-3.207901962057451,-2.9268824029158766,4.2509656492481165,1.633733470607701,2.6988396919254103,2.435172000535734,1.8702603044422623,1.501032158160275,2.035161458033508,1.524875781304203,2.1878390052037675,-2.4650569999706176,-2.496229344282787,-3.618379409059046,0.7658387042657491,0.4933198374773963,2.154783992829312,-2.493275841003091,-1.0840184448717245,-0.2812563677608828,0.6682136040156672,1.7310349473999267,2.054406647765469,-3.680763489665304,-3.315010486370811,-2.952315530144047,1.6919391701704214,2.157230015220521,2.214146631678472,0.4423403951642504,-0.1688943645538635,0.5990570075408974
BW25113,-1.0703414681366137,-0.7918381711455744,-0.1264481045836631,0.3762910559516262,0.235154063426608,0.1118010747318374,0.1580318451081604,-0.4519407986075728,-0.9547663447682476,0.8771470432366575,1.063459095874746,0.4943758532997742,-1.5262712100842442,-0.2031265767447435,-3.2272765728348527,-0.0095358569110459,0.130082340871676,0.7789905625157505,-0.3387371466422603,-1.1389696952024204,-2.229607998448186,-0.6619481614264023,-1.5384880295897554,-2.057831143616178,-0.875259984753002,-0.4593568730730569,-0.7031744901366519,0.1493163666462282,0.0574066042033643,-0.2055675255038547,1.2816975437865588,1.0121231552931418,-1.2007521763506963,0.8367294588329346,0.6177555305438579,0.198440280124094,-0.5413247526498621,-0.8143754411818418,-0.1164441258908646,0.3975292425145324,0.74844436241524,0.8377612298345393,0.3091222789121212,-0.672017921020762,-1.1830922210547936,0.5193178946546004,0.8396876061541221,0.1280769781649644
ypjJ,0.2083920900151605,0.0854436499264971,-0.0247031494914032,-1.0936859835884785,-0.8871523560886674,-1.1370855595789622,0.3095658987904871,0.1091630005401507,-0.220531204018701,-0.8768123568421284,-0.9224299104862934,-0.813275541319545,-0.2091958457401015,0.0834638328094394,-1.7971116432589564,-0.626194834971834,-0.6138821691494585,-0.3698273631373755,-2.6623861092402663,-1.9581112897822608,-1.523033846743644,-0.7728808018887219,-1.091052889916332,-0.3610238257031787,-0.2072609963838455,0.1290769052816355,-0.9736746054140462,0.0107637696448313,-0.3940093491478296,-0.1545352925777116,0.7034219105644626,0.9200670713211612,-0.5574877796228944,-0.4347524361410587,-1.048290767354755,-0.6034193504474309,-0.2863923150687082,-0.2780384576540595,-0.4597110447506081,-0.8364242483570568,-0.6493559887624234,-0.7223373842651644,0.1376516125265876,-0.2377213451417865,0.1847794702005724,-0.6500400182406925,-0.8091101123372978,-1.1468022870195749
PaaX,-4.493226737471832,-3.750788677572443,-4.677021903860247,4.3153563214402615,3.778737334869118,-2.8072384843051985,-0.3387325160853078,0.337913364372826,-2.11250191554261,6.260005192263417,5.509152174234186,2.2699250952592256,-2.0157978149617337,-3.205781013719899,-3.602995713229755,4.831552374399515,5.338461922521937,-2.983464341006371,-3.125033890595254,-2.617894854571058,-4.200839266157055,-1.2565517873841143,-2.6357860584613784,-2.099854521904182,-2.474923732983739,-2.857316245172476,-3.5340167919947527,-2.143317480963013,-2.800538080031461,-2.2962388171631645,-1.7771991068682915,-1.65237641599825,-2.1891334293949622,4.695268164321243,6.071092759670044,5.641467126853533,-3.406253911796313,-2.4847935803369987,-1.7984371215357138,-1.3902997077788817,-1.6398135489366197,-1.6029579251038406,0.2402443732435892,0.7897461831006789,-1.4955188358724123,2.215982077968123,5.82949096528227,2.425194689019916
Flagella,-0.8144002167969346,0.9645653252054318,-1.1679846504241784,-0.3803375750013569,0.0786444933264929,-0.1071870805266407,0.0179810380796726,-0.3403847921980647,-0.5922498568089373,-1.5171730981996898,-1.435026500872734,-1.1938679220889514,0.1245164761028083,0.0093167513376865,1.371491900073032,0.4810345946927899,-0.078910391350335,0.6615968158390653,0.2070404433031534,-0.1115538123813544,1.506085918163616,-0.4087640719723486,-0.4486463600637349,-0.5779420462765488,-0.0316094831960303,0.0230819618732283,-0.1909893835022645,0.711038327823855,0.6451822867279274,0.4451412308936027,0.477418648472371,0.1735483459102267,-0.1419517635032841,-0.524348316532159,-1.0131691979017905,-0.3986920086726752,-0.4843613302348333,0.7976755177014163,-0.8349936397480849,0.6589387218502647,0.93221143008157,0.8823446063238083,-0.1406036222959547,-0.5300243581106168,-1.0583821238393236,-1.1975621598052435,-1.8079894482737624,-1.6112954204440952
SCFA,-1.6119840833138943,-1.944361669434124,-1.9911407258810925,1.2561860723802,1.022625765815447,1.785516254883488,-1.9769222764589875,-2.373061490487705,-1.7687659107603717,-1.0195274470498084,-0.8653521413617257,-1.2647200544174546,-1.2923817154030377,-2.067976650858958,1.0314442172384717,1.600352283088471,0.5652583056627608,0.7648080643277189,-0.6653742724368865,-2.9274523371754064,-1.459811052758468,-1.7743022565519242,-1.2578095828764124,-0.913457951351644,-1.6793562883447526,-0.8711731684670134,-1.3301236287931075,1.4954420894759868,0.9587606557783254,0.9736032922021122,-0.2406946104053823,-0.9628612503481476,-1.6700413677942496,1.945803909638266,1.5176336548240292,2.6845198103645287,-1.8797374517814047,-1.6657920146030345,-0.9209062213856049,0.1273188385894174,-0.7906969580771126,-0.2438411489181406,-1.7214940625340174,-1.942293709157245,-1.7111832239757108,-0.8506826000697076,-0.8800681237072265,-1.2337427100356126
YgeV,-0.2845209383993408,2.2740845012770734,-1.4906594623955385,-5.407794592668495,-5.698390382255427,-6.299952620654236,4.494642477584989,3.3294469668734434,-3.655586941014487,1.425021498307258,2.138627476058549,1.5664411419512083,-1.269650940259726,-5.181246416815172,-1.348031234143387,-3.902084520961041,-3.398979246293455,-5.221318054189256,-6.468702293101622,-6.217499626950856,0.4788438236432452,-0.9222716562477606,-1.5519188068437344,-0.5918064289310823,3.5473006359318457,6.184890064141374,2.4298284728376487,-5.025671618692241,-5.357901165640688,-5.658409303496804,8.949856013363561,8.204037899074315,1.2176099891020404,-0.0049033836581883,-0.3694658143315039,0.6184215179375098,2.0657060958298272,2.691573274926429,4.827037981778043,-7.380152315768354,-7.079387496740136,-7.456291003291272,4.109349502834945,4.160324682609447,-3.448901534125115,0.7683985388494735,1.966524003442068,0.541116901121095
pts ALE,-3.3092159407331274,-2.655763835920897,-3.98131393808868,2.865298140907771,2.6444286440650666,2.709672540476188,-0.832216879488225,-1.852467939078064,-3.9981391234421233,-0.1678168701049472,-0.3920191483457538,-0.2842893120607097,-3.871252019246087,-1.357293442945113,-4.502596949237783,1.707462323696319,2.073892418614896,2.708865903977052,-2.008484934219488,-1.6874925615027034,-1.765496581607663,-1.9429621180089525,-2.0455639971616364,-2.2883308976355083,-2.5815561437688235,-2.0012330103079075,-3.312766007442057,3.298578565064767,2.680961171574527,2.893080201927896,0.6808371087348449,0.8607208750698828,-3.1780220723617933,1.1731791429922325,0.2739344965314839,0.6527443277472225,-2.2014766328461994,-2.172174549962671,-1.7649278929738963,3.016551877469331,2.698770760919068,2.283585768243303,-0.8137209262028294,-1.5445466518578477,-3.5366818108526084,-0.5499686393015774,-0.2642915290158291,-0.8505411650251568
FDH-O,-1.7499542325614317,-3.467119376887416,-0.7258047236807068,3.880477159670764,3.8348746376125016,2.921790724194968,-0.1682414752384878,-0.9427566826247482,-4.054488451656648,0.2580984306934728,0.4500472515088425,0.0444697752159944,-4.400861535340795,-0.4304126907931366,-3.4275057897253074,3.919026962362573,3.657576861439421,4.113604556081287,1.0676136987848135,-1.2061732023055376,-3.383744916829025,-2.396358182920692,-2.8322565725695625,-2.227395632416328,-3.725638276324268,-2.950912751702494,-2.862889723786006,4.128881960062389,4.211910734649676,2.324637473015236,1.5889155637682002,2.065962287048629,-3.013633831145584,3.1711025203454937,2.3535786558097453,1.891604829044784,-2.635990593457393,-2.76114314974766,-2.342991158285833,1.981248098526596,1.615559812659916,1.705244743030103,0.5305221856936918,-0.9962097789253156,-3.917094799934583,-0.4982311898827657,0.2876888447661023,-0.1241283108322067
GlcNAc,-1.6943442603852628,-1.7853027042261729,-2.0064347624051724,-0.5696085243882743,-0.4217210432920311,-0.0404866811614137,2.2326641775610754,3.1535715348468454,2.516851125059466,-0.5821201756314573,-0.7261573777589905,-0.1085652917065672,-4.402242490010147,-0.0694880642049065,-1.819689207210956,-1.6089240519278514,-1.44260119656698,0.1427090280008458,-0.5071802637971963,1.3562782621843097,-2.777542418483627,3.285712481054415,1.174483991838771,2.4518378331632733,0.7256472620101034,0.3296555627161086,-0.7068219223936709,0.0102983705302142,-0.0885315836415929,0.1742304908763015,0.1692876416247554,1.5048741735030975,3.6425724746599775,-0.8429298654087558,-1.0447193562845063,-1.0232994932939588,-0.1140784940437158,-0.2772008194442779,0.32880876054372,-0.8344777354772515,-0.9378793928874836,-0.8046946014556301,2.638373717832708,3.436249753303189,2.892238580711177,-0.6450436127351628,-0.6238712125182337,-0.6238148114268118
YgbI,0.1074166776376335,-0.1058075947689269,-0.0564606124866799,0.578833363917758,0.7635025908481173,-0.2710993021570297,-0.395916438588981,-1.02101168111242,-1.0997534659787034,-0.3833448712129741,-0.5003325364261868,-1.0128014536603167,-1.1666589959769391,-1.5316959227821338,-1.720193252358591,0.4218830128877607,1.1616533111437135,1.1225341014016876,-1.2241989051515008,-0.7427243689653997,0.2394301822859532,-1.4730847049180542,-0.4283880703685813,-3.763286729302047,-0.8191713043448159,-0.9178759785142075,-1.0129579872612793,0.5042405367734522,0.1895755376532478,0.0651729641150565,0.1505957986413561,0.0943964436667493,-1.464420217600999,-0.3349477585028879,-0.42263960255418,-0.028611478327189,-1.0464260762567752,-0.5360719412914867,-0.7228378938471933,0.4984966279759578,0.7991724987143356,0.5555121729614441,-0.2192059458218667,-0.907079386941281,-1.0780367812654827,-0.634477934410095,-0.8955181659809908,-1.195288422850697
Lysine/T2SS,-0.8536622326934127,0.0219965953387779,-2.003305853324884,-0.5959010377048428,-0.5430625797579786,-0.6413055418408873,0.6285817978428041,0.2879336619212954,-1.9191548850470177,-0.6776043685110058,-0.6240576637840662,-1.0463649034983429,0.0143517393870708,1.6459610746702946,-1.3675698572631798,-0.3951551962906533,-0.937293891503212,-0.7873544977915757,-0.9377291962887142,-0.0768463676014704,1.484654701307781,-0.4011012060991241,-0.4587894980438958,1.3189629589426843,-0.2499921119342212,1.2971614340851714,-0.968698503744179,-0.3667497101826942,-0.3031068122192402,-0.3716178812832166,1.1548597729209145,0.5512369726110821,-1.240735290286315,-0.3820978104325959,-0.0791675993937187,0.168180429113875,-0.6941746157169426,-0.0215507215573227,-0.6963317126464021,0.1759181208979385,-0.1924515292533046,-0.5878281736287484,0.6248286704937963,-0.3753347917540965,-2.160667456865789,-0.6169693372490144,-0.4352357878068245,-1.0916876545416965
Fnr-3,3.92619781863563,4.309085531926479,3.3919965129451635,-1.6434582756068452,-1.5705624504294684,-2.7904907900188523,-2.698881740674506,-3.609816019765626,-1.563354309234942,-0.2469054587573208,-0.1926770524422832,-0.3864788332414992,2.267446527215162,2.4799021182194254,1.2152991672057656,-1.6927856571436015,-1.5762247170527734,-5.084314020369197,3.2889756864874657,3.794163029156132,1.8435201624626831,0.9989373356666784,1.5411129822283065,0.7186216720822629,2.713064711398843,2.7060420180010976,1.4990257264167703,-2.364730858909529,-2.76488088950312,-5.320122751809075,-1.2989188700032706,-1.936959221939084,-1.486329625103208,-0.4008883836887176,-0.215618166977251,-1.1389741495839192,4.202429073955518,4.293977038914568,2.2552278419389946,-5.764798240627216,-5.9020283608595845,-6.177505307488636,-2.4616828160269124,-1.6650117220354437,-0.3492528693868314,0.2322289660028865,-0.0233804271806195,-1.2911167796936505
ythA,1.543857495148037,0.6858959768320613,2.053848052330041,0.4622225419760037,0.341191840092345,0.6745998969993678,-1.0759987408122589,-0.7707583748256657,-0.3601655325533065,-0.842913155062821,-0.5025450448897557,-0.8895858673078911,-0.0834390800806347,0.3965638039688778,0.026158705521447,0.332240413352899,0.8125530888519727,0.8284093710327813,0.3418313921023499,-0.5989709251956203,-0.1027999413105507,-0.4251413814441824,0.4313425014422871,-0.6030294321291976,-0.3215638479036593,-0.2271805951972827,0.3835253543640219,0.4657184161706112,0.7466409380879467,1.2292874391429554,-0.8541298128316765,-1.0765478123810257,-1.0707049508620905,0.1041198836064664,0.330458546066224,-0.203918784396911,0.904385021885222,-0.0323758776758722,0.0289855132262084,0.3592650704154535,0.541900184020086,0.1614378261639966,-1.101756653226989,-1.3689712309357684,0.3658991595609435,-0.5795876543658929,-0.5767301486138035,-0.7027629637148467
entC/ubiC KO-1,0.5834222156328299,0.8998932425156465,-0.3858627641897502,-0.1200564300019224,-0.3633852646296958,-0.7621419900097844,0.0899180802921184,0.724036540858001,0.959024792421332,0.3994533546602141,0.4916058189271847,0.0159122730118469,1.7409734402152912,0.5602885808127539,1.6776098183261017,-0.5040550719159417,-0.1303503747539773,0.4272557633619982,0.6814919420921013,1.2067577917197578,-1.1331923211445276,0.5543386875369017,0.5790802349765347,0.1485506274021026,-0.2228425412408485,0.388353291380566,-1.1292295179472407,-0.5560861444789431,-0.8549796585865664,0.0443849065679859,0.2875944445291112,0.3020869470055666,-0.0582797658245008,-0.823779281075746,-0.4212831179854055,-0.1223201171853881,0.1564587789044784,0.0197056170628554,-0.8200036338129664,-0.0714831523874383,0.1311039496082202,-0.0503720667828826,-0.1853280981194615,0.0002109830095311,0.0471641212960127,0.1831517243277961,0.034153413131197,0.0635513155353628
yoaI,-0.0403945532133203,0.002922607664252,-0.987871579040745,0.6039112246281575,0.7223107917917534,0.0702580190325934,0.8838503103435233,0.7429040561541965,-0.5180057771357373,0.8015801794378435,0.6531996242876991,0.2313031707616879,0.6166797863481591,-3.331797733404156,-3.419199248470537,0.598980026666728,0.8620268335492025,0.8990631629026257,-3.375220339927603,-0.4813030020960844,-2.880575606738463,-1.9362606663297004,-3.455143354454641,-2.968788537410679,-0.8112242413145392,-0.3226047600403757,-1.2696428844292944,0.6676486311272016,0.9784177327076392,0.5564591802176451,0.4963729645921761,0.885580277833101,-0.4577827526332184,0.9222720517541848,0.8499379325407568,0.2936214079405528,-1.008845746490049,-0.8456724901654008,-1.071785643719112,0.8366855662600631,0.8502383842604575,0.8781774522039794,0.3398172837178476,0.7238055505842422,-0.6718442788739643,0.7120096289703031,0.5820471276963792,0.1578587020284746
Gluconate,2.060628773843595,2.38913110205153,0.691746450222216,-1.4163207244776277,-1.1401300998622954,-0.3651110764332408,-1.9140685933362964,-1.6031917510165807,-0.695925580422381,-3.1606179570684505,-3.307449318085915,-2.9974312856289425,2.143963771648667,0.9163428029656104,4.100394768447185,-2.314653887020009,-2.3500810187608554,-1.1397893340963807,1.82162850128325,-1.569650013948348,3.0091765758720563,1.8080561621094533,0.8481926317002768,1.013590270583511,1.379914605290509,0.8121244154974101,1.99120666847914,-0.8504131179372745,-0.6510437649154548,-0.1495102852057885,-1.9744003086190336,-1.9191137978193813,-0.4647222178662609,-2.8400889954760062,-2.820102443101754,-1.977868691991742,2.9125654447199927,3.1978410855797925,0.52563351285194,-1.853701908575565,-2.306077004568829,-2.5254730204044087,-2.240069886065732,-1.3738610709174544,-0.7528668242329761,-3.281766122929562,-2.999321359567753,-3.321150542117324
UC-9,-0.2015748909847725,-0.545434757253816,-0.2924060705998387,-0.0218757225841691,-0.329804220400821,0.1740746237939561,-1.1958295519001925,-1.7638695168170893,-0.2278575214274814,0.6138859034768034,0.8408168312779241,0.2946587818906858,-1.3235686258354704,-0.0908762640937095,-0.0400058606092372,0.0570565134149089,-0.8108393716297021,0.1944621240477642,-1.4080573125067142,-0.620002250589394,0.2637380118887047,1.1400115808806328,0.6574914634973781,0.561502778356664,1.195309773843213,1.1068710171733651,1.0820603657144277,-0.0436254859722707,-0.4695786358789153,0.3933146726304979,-1.0051026045315994,-1.1672229907166385,-0.6079978343764223,-0.3282276369750658,0.1060872206019996,-0.1100298581366583,-0.0203365415777913,-0.1312437675074632,0.2892177099778896,-0.3928964459386204,-0.3697865774751084,0.1646577775755732,-1.3532576609900522,-1.4384047432418523,-0.0720368435050752,0.7073127652307367,0.7221838394144898,0.3709103353174187
Copper,0.7405247113567458,0.6849917322160175,0.0113897573046156,-0.4324929970389921,-0.2897289532829957,-0.2332936161794597,-0.4662170182049093,-0.597146245781709,-0.7125605953273142,-0.5557786346715561,-0.6690202464708945,-0.9372534851796176,-1.3403532573357175,-0.5006735406927527,-1.4346966157176515,-0.3985372942621146,0.2389230818140408,0.5603265162246989,-1.1521062148289811,-1.930305448285704,-0.6511355106008663,-1.089679170458948,-0.2011023488230238,0.3477048027811564,-0.3593653436741482,-0.381057906497371,-0.9066418879552544,0.0098817273522431,-0.0401128584630794,-0.0451856858622173,0.0861773034274832,-0.7590981865555004,-1.0759289595135917,0.076336338895622,-0.1759341401501917,-0.3281379779145784,-0.0716300828532099,-0.1283316060116837,-0.7630843611245223,-0.2883513592487614,-0.4755973067156125,-0.2780834250497528,-1.0114990294536212,-0.8444169261089199,-0.1478764003166447,-0.2930727512080661,-0.339775135865863,-0.659886604315576
Thr/Ser-2,-1.6863967919665144,-1.0479242566984643,-2.4037469965405904,-3.1660484143178294,-3.066438140534963,-3.107528963908546,-0.3970120748373781,2.2811623970289765,4.2088695044942845,-1.4080612382554545,-1.28245161473762,-1.822521164037808,4.926262184050344,3.8953223090886393,5.248379741889393,-1.83555467103804,-1.1158459773849287,-2.310509718286254,-0.153623593633257,3.193349738430169,6.533286351639555,3.2055296679411187,3.3400368703563905,4.170188534734841,4.752858354827222,4.228508998393616,5.576252062003342,-2.90197415626249,-2.819915941088764,-2.7329113571767385,-3.1654421915450803,-2.941420499985268,3.0033522699181483,-3.1705683129000404,-3.306585281480201,-2.9507023018032204,2.3200969225788324,0.5245860633352166,1.2086515682706227,-2.5301089347829464,-2.598741034760775,-2.980743723757642,-0.8510770687118068,2.4633216559707862,4.312686130606698,-1.2942133443056787,-1.4029070972364268,-1.6562179135093116
Membrane,0.1615954357981097,-0.1651624992010292,0.1144591603435356,-1.2429623976576771,-1.2888083380336233,-1.2319160274649423,0.1123769818961092,0.2125825107511038,-0.0457264361800453,-1.193766360515455,-1.3889848527249593,-0.7949200134380942,-0.5382151384956337,0.8704437090220074,1.7541349839539842,-0.4348432069123876,-1.1207322868094125,-1.0594753979893496,-0.1541845476849481,2.159326538390052,2.2367451562298224,1.790031873290645,1.8001687398271402,0.854411720959311,-0.3932232194462018,-0.2038585498878393,1.0932162061799624,-0.9513666419290076,-0.5066362762102499,-1.3455310507602145,0.026651041011843,0.4473746433081334,0.950882481128738,-1.013971828996027,-0.5320861836260801,0.0168938499027823,-0.2974961737118877,-0.5399271934148805,0.5241138411027518,-2.187885100879845,-2.238336033853793,-2.169489123332896,0.1155281521417461,0.5817118498761193,-0.2549581174256451,-0.964476594351798,-0.777806681017737,-1.2422750231757669
Thiamine-1,0.0428896210979422,0.0042241773078242,0.1737403218209346,-1.927996647496282,-1.7065967393531136,-2.005967767562128,0.7429991674019251,0.4647377464932329,0.9877235252635106,-0.2476165583141768,-0.3248349479104302,0.0685436926591367,-1.056034658512791,0.181894807450865,-1.3731633867873998,-1.4179352943213457,-1.4932395328758683,-2.2468876166037712,-0.215029138006337,1.0928212204926642,-1.3600357256962876,1.76039046399776,1.5247783878578465,-0.0334907661022526,0.0135594929960309,0.0416160284155079,-0.3642774833555332,-1.1739622044375049,-1.87428104069872,-1.731740316961076,0.1873595075237619,0.111101642280504,0.8830532677434857,-0.6954295327255873,-0.6883493299142832,-1.0688669208108703,-0.2285593799197699,0.6105794869999881,-0.0836556496104641,-1.2680489052481891,-1.380098018024626,-1.4798678866692454,0.7228671475377516,0.581795712704287,0.8564764048922583,-0.1590954107870069,-0.1950892305764817,0.7645118606016075
Cold Shock,2.360308066703644,-0.9245093767288336,3.420476803731315,0.0605747471980233,0.4353854374161663,0.6333485258437253,-3.79020148997415,-2.955675944146475,0.4631215037506773,-2.5434879270762902,-1.4268805734075056,-1.7686156658837144,3.6221461587309016,-0.2892854302863843,1.9926975897292023,-0.3666817720966968,0.2350438317901618,-0.2372831451071443,1.0428617612045417,-0.6971589822617907,1.2374666369176537,-0.8494163704966682,0.5721119996410842,-0.1990601827817077,0.7664238874064372,-1.5509618839366548,5.392127509465626,0.2769891237905926,0.1163137430212779,0.689710908709722,-3.262454014743503,-2.466168767865624,-0.623346501164147,-1.9006914308228773,-1.5835039970901883,-0.3174138131504715,1.564339650144956,-2.7065405537396887,-0.9499989837364934,-0.3539950223648637,-0.185982150949488,-0.3930670302212733,-3.5539071063936163,-3.350933489182632,-0.0950921330898083,-2.253950231523535,-1.8239857312515413,-2.1279239131691625
FliA,-1.335888110408325,-1.6347217441081776,-1.6558336804772558,1.7235284532235624,1.488048184843598,1.738092092133371,-0.0581495337157398,-0.226104705742455,-1.83224189498883,-0.1004030260656999,-0.3379961394522672,-0.4215107110694688,-1.2473356227078765,-0.8444851468944453,-5.112034314209304,1.0979712895336504,1.9280178609877991,1.1808922882703456,-3.490993477421125,-3.8547584185467847,-3.406560829877677,-0.5819282899814364,-1.6767915356507888,-2.0996131083741605,-1.4482679856185676,-0.7020043888182639,-2.4545742192776423,1.6165302812661952,2.3620066372631103,1.8272017755673244,0.3129850140685488,0.767732887954388,-1.0912797529380651,0.5862020204892578,-0.025251307971686,0.6585230334036067,-1.3392572168921002,-1.7431159227608406,-1.11608152971846,2.027791937989879,1.3892256782335553,1.3121059766561156,-0.112192487186316,-0.3818524665366276,-1.6594186383138425,-0.4882829676671147,-0.1917424326604065,-0.3687157649060466
Pyruvate-1,0.3925016439396108,0.3617434644446247,0.7584870261729127,-1.5883085838427733,-1.6718662066249577,-1.9039647655384384,-0.7398195726771862,0.6413577398791768,5.038062910179389,-1.111964846745378,-0.6941504513335763,-0.4146621276368433,0.0243366161701792,2.157658139954296,0.458391726156062,-2.016715924508253,-1.9641999777107133,-1.4825924037581224,3.685118043760754,0.6045351567575071,-0.2204212721248917,-1.629547769985513,-0.0859992234585149,-1.3297368514846706,-0.4353398354196935,-0.5135124136206806,2.785528905666335,-2.3703555518514783,-1.9863640045269613,-2.480011563851619,-1.6344619910364373,-1.2511220389905422,4.773993959519972,-1.3929226678859643,-1.792902811722686,-1.5410805421887794,3.4371720516562454,2.82126584058686,3.2244938035112334,-2.136367508113348,-2.188029873978552,-2.3560999064232107,-0.8587691212752424,1.1965162687403772,5.009355378752729,-1.2135876799324838,-0.7365796721029221,-0.2592596362401573
