,1000:1_0h_1,1000:1_0h_2,1000:1_0h_3,1000:1_24h_1,1000:1_24h_2,1000:1_24h_3,1000:1_4h_1,1000:1_4h_2,1000:1_4h_3,1000:1_8h_1,1000:1_8h_2,1000:1_8h_3,1:1000_0h_1,1:1000_0h_2,1:1000_0h_3,1:1000_24h_1,1:1000_24h_2,1:1000_24h_3,1:1000_4h_1,1:1000_4h_2,1:1000_4h_3,1:1000_8h_1,1:1000_8h_2,1:1000_8h_3,1:1_0h_1,1:1_0h_2,1:1_0h_3,1:1_24h_1,1:1_24h_2,1:1_24h_3,1:1_4h_1,1:1_4h_2,1:1_4h_3,1:1_8h_1,1:1_8h_2,1:1_8h_3,E_coli_0h_1,E_coli_0h_2,E_coli_0h_3,E_coli_24h_1,E_coli_24h_2,E_coli_24h_3,E_coli_4h_1,E_coli_4h_2,E_coli_4h_3,E_coli_8h_1,E_coli_8h_2,E_coli_8h_3
b1689,0.2070927820830131,0.3605042629525682,0.0,0.0,0.0,0.0,0.6785031852627035,0.6516701428071947,0.8832130150338141,0.3263145584275813,1.0002665914555064,0.7526796837311291,0.0,3.17174604369768,0.0,0.0,1.0141114404240448,0.0,0.0,0.0,0.0,1.71198427699371,0.0,0.0,0.9676027766064992,0.4538040065706267,0.0,0.0,0.0,0.0,0.8754888284370286,0.2299327714488254,0.8676485082422316,0.0,0.0,0.7126769776063892,0.3784668363884464,0.5629916524818288,0.5873355907086368,0.423546304453751,0.5347950659734915,0.2242368747757663,0.6528094532449318,0.7011002222599424,0.779154220623485,0.8787903324703729,0.8419007863048471,0.4760698173772866
b1690,0.2393590757548431,0.1200350543100077,0.2457794192962006,0.0,0.0794977315462601,0.0,0.0554884910925656,0.1843725149952439,0.2452130846768724,0.1073946599354137,0.2647111208625655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847565824391508,0.0,0.0,0.0768710228376865,0.3519620558557429,0.2571560731347735,0.0,0.0,0.0,0.1870487795028799,0.1414281111241538,0.2179451777239884,0.0,0.0,0.3416177687287808,0.1267855339921814,0.1540779974792848,0.1454404061878462,0.0,0.040712811813235,0.0,0.0,0.0485551260747094,0.3955827342260086,0.0,0.0,0.3492704056770942
b1691,0.1778576609052131,0.1685589364804619,0.0647088760469929,0.0,0.0764144569662955,0.0,0.0,0.373894834728507,0.2364141607804474,0.10328411235692,0.135774062063349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2675322781970461,0.0778607159607556,0.0,0.0,0.0,0.1637105050138622,0.0,0.4123031716928901,0.3289546339400592,0.0,0.0842360678601107,0.3298917901134139,0.1219770339978111,0.0,0.1399726512630112,0.0365037832260473,0.1130045450588168,0.0348280142903727,0.1887631225825421,0.1338723586897448,0.2871648750170363,0.0484375362233985,0.045504507078559,0.0
b1692,1.5053190391071558,0.992477676551898,0.9018623447312056,0.1317810430633516,0.0,0.0,0.5421074480383596,0.7131169660246885,0.9391250648311724,0.2759332022589524,0.5758315249549947,0.325868724663616,0.0,0.0,0.0,0.0,1.15382743001152,0.0,0.0,0.0,0.0,1.0540989208674765,0.756327078480775,0.0,1.0266119882431006,1.0618711583676932,0.7067438395004431,0.0,0.0,0.0,0.392318200077045,0.4267291415454466,1.1143481628987577,0.1236237658888144,0.3256958144493214,0.5384467712949825,1.126140050017219,0.3831447673878804,0.6299624299768082,0.5653314448929108,0.5962192436239219,0.631157890537482,0.4258486576937731,0.5692590670545103,0.8166453471168024,0.4572720273880347,0.5186808046243792,0.6526276909799978
b1693,3.836161718587301,3.698896391555375,3.8838576905454127,2.0893510728985416,2.329402884585244,1.591651824178871,3.455967040957732,3.6475301342277033,3.9795364227724654,2.908650391828844,2.9460453028996776,2.4995697337188663,3.477078537696106,4.002521649740187,2.235581775222567,2.174570320280737,2.531252156081399,0.8675975579727117,3.100617223628058,4.488336529730285,3.513757143735767,3.848248995196065,3.9388653818222688,3.873396381181337,3.840207137127744,3.682918365049957,3.3319205056175094,1.1945809884614498,1.601128682488715,2.094398568626724,3.2798788785634403,3.135865890672349,3.593027144648117,2.507448518743481,2.5777235363581017,2.3151346725327246,3.838177259538306,3.5566025851876875,3.742988878299028,2.2310570077680407,2.632205725012663,2.660337228550428,3.5316528762200137,3.571382214725165,3.8054107612677335,2.822051918304913,2.9120540153393413,2.435377495108251
b1694,0.4809608646869806,0.4590336614488762,0.6426157435953213,0.0,0.0610861815643595,0.0934106455580307,0.2654770748685088,0.1433478370846279,0.8194828516241155,0.0422492130466998,0.17584841500473,0.1900181842608836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1089016026253151,0.8011857593196688,1.1756249542343993,0.9001117326316638,0.4146480814434924,0.2888292385611002,0.2419320936893705,0.2728957477019791,0.1319882997579515,0.1454711272177415,0.1094386519930134,0.3594675594918533,0.1336285060264317,0.2459653889334677,0.2090503869004832,0.5425176770545025,0.1562229861939554,0.3898158144611909,0.0847757974861876,0.0311433208471129,0.2694529673735584,0.0791798755059706,0.1410691085523581,0.5532065168850923,0.3598036747876391,0.0362639794873033,0.0
b1695,0.6559530252397276,0.8232340806398921,0.9894158301145658,0.4922934382799175,0.0836682353503712,0.2400393748549705,0.2156826615517629,0.5782777059400673,1.162582419624839,0.3065438652330873,0.4270393556823895,0.5281711332493624,0.0,0.0,0.0,0.0,0.434674271771986,0.0,0.0,0.0,0.0,0.8783435723148394,0.9938231097497032,1.4118561247855412,0.817171596971091,0.1637925309221007,0.9646009514586494,0.0,0.3609507986791385,0.0,0.1963350367006873,0.277973632621957,0.8982920776121002,0.3337119118842058,0.5164570714567811,0.2792359115848348,0.6921270943638059,0.6304518128168813,0.8768992201020871,0.4523503015223669,0.393445859311058,0.3005042880411513,0.4145611307642607,0.4883894635997929,0.9010744329225002,0.3620903514473397,0.306115812396859,0.5629347535060986
b1696,2.312252751764284,2.6920970470638297,2.0266372302796087,1.406069900858786,1.6030984175965557,1.364277954966563,2.785174680406486,3.281824667675921,2.8007319563398765,2.2705603129553187,2.190561000151054,2.127963885031981,3.299649367891451,0.0,2.701465415135314,1.3737292685526423,1.119465499154545,1.1936022024885704,2.9260135376273686,2.689733086048033,3.336105028796591,3.835515465264262,2.1427227937328537,4.270609885406577,2.615019477258527,3.0764812907994257,2.3011351472488624,1.6236173068315152,1.5193068928940334,1.7814269190715126,2.656365633666593,2.7257931490422846,2.9011202623302705,2.110895737161572,1.8122099789996748,1.941282631771103,2.79159869172628,2.6191305707619463,2.3893685088070544,1.5618168756206965,1.4376490454016435,1.48039932007083,2.790245347671448,3.247408685791528,2.660172370689234,2.211510141720132,2.1320422486035766,1.3920953418605315
b1697,1.304124373822387,1.37044129149343,1.1320223156868452,0.750225464177625,0.8390446841007069,0.342557034861412,1.126309559980324,1.3028220666553507,1.2318259354601349,1.5833760374913486,1.152452634943059,1.2619402345611217,0.0,0.0,0.0,0.5326177072894321,0.9706975195608386,1.3192730328980704,3.093099004318671,0.0,0.0,1.4298231734866986,0.8246848859188148,0.0,1.4585022228844773,1.3732139357743594,0.7721260447543924,0.251159179620227,0.9694487928033522,0.2580185550838683,1.2846556172609778,1.2275361131236973,1.2749256489866465,1.0779877380863496,0.9554591342562057,1.0219484007381572,1.5367995741913576,1.1917839703250062,1.5538290381645348,0.8294478207982632,0.9991204554604204,0.7761307325942307,1.4706780790208371,1.21508943656693,1.4593027869662394,1.2184203633046935,1.073680344828866,1.440977314316087
b1698,1.7446619327265735,1.8761425986159777,1.5271675704749197,1.8456748128113207,1.4875053510806322,1.5392813210709773,1.5767148824075246,1.8720250861890328,1.9232393737240523,1.777383969688949,1.7064755077839535,1.8900921138090392,0.0,0.0,2.6742746784580884,1.6116992604215834,1.736201851302802,1.470005540057951,0.0,2.662565748770985,0.0,1.670555943667135,1.12736690811584,0.0,1.5074521319602538,1.81335649006032,0.9960198826775704,1.9191547487109484,2.1670873327906546,1.415273572521019,1.786413409306717,1.8874132587225632,1.897879791143672,1.7681501249714358,1.4627354878779475,1.599766868649923,1.578547929152798,1.642332483483791,1.696787294430861,1.896743384506376,1.925788742996709,1.6944961954208548,1.9083760567867567,1.9802546853652885,1.580414580477442,1.995616595737057,1.903885934321267,2.023945938317994
b1699,1.352092733161758,1.445336484072286,1.2876302962884254,0.9591165455359836,0.4845594663217516,0.6140865231700374,1.0392677750675785,1.1306333794990011,1.2488987434989918,1.208723263983407,1.1743095319898305,1.155265784725534,0.0,0.0,0.0,0.811539708142837,0.8996108184440923,0.5947897093767895,0.0,2.6347811530613447,0.0,1.562180419046232,2.314227564267825,1.3274875906252612,1.269408604265928,1.3508647365021045,1.0279341120070224,0.781715586202133,0.7722228948912966,0.4211363509766346,1.077482629442025,1.1462204878064308,1.2149310784050626,1.0184194544814875,1.0931854925299245,0.9298726302809316,1.19139289693469,0.8361534234094028,1.3546022085713911,0.7039007125327784,0.9868961021570016,0.981908872843597,1.2073861702495194,1.1491748513731574,1.169348843234247,1.129586855324122,1.1020533668176955,1.3528907086879012
b1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2991231609120223,0.0,0.0,0.0,0.0,0.0,0.0,0.2892755770257847,0.0,0.3209571349534926,0.0,0.0,0.2065872734505966,0.0,0.4949254880705266,0.2952392772598529,0.0,0.0,0.0,0.0,0.0,0.1827170098687522,0.2205783934827111
b1701,1.0420744514394678,1.2542415355186525,0.9524683669968076,0.4071764370861058,0.9538792871608038,0.940696374367294,0.6183443055141136,1.0237481324525393,0.7843455099775227,0.8485207654350622,0.6982250930181781,0.7602686801993477,0.0,0.0,0.0,1.3473030630593004,0.5524297431963726,0.8031625286786597,0.0,0.0,0.0,0.8875790392125452,1.0037709445348768,1.1320100999771583,0.7344786136326095,0.6439433239266097,0.7417830806557613,0.9325077075704364,0.7082244945131089,0.7845719215984501,0.4309389965648588,0.3605029900445338,1.0492056497554358,0.5904817237668516,0.4629126373688772,1.0098679465411449,1.0072078058865843,0.9032083220600176,0.8509399075778599,0.8569049251811462,0.848281765987231,0.8296538184034434,0.6360980903099395,0.7256825366854761,0.7368460669026505,0.7631741847916036,0.7942350949240422,0.8240401615703021
b1702,4.605116975857798,4.707889097115639,4.079697599086501,4.286534284528709,3.9943016426335727,3.6694311054265327,6.687290869892079,6.783034500060019,6.594696001469936,6.4048057119957065,6.413950713783628,6.183036855132585,5.082074946759432,4.823799145652045,4.573947518936984,4.5061070474605085,4.58788149821634,4.212703704391976,4.0098610657466764,5.294431039546356,5.3661937496212655,5.115298533871137,4.467089017393929,5.435619385284896,5.516918222313531,5.886650177803119,4.674901937412599,3.649591491147426,3.8387378901830376,3.5301691168980205,6.444203600830199,6.23655973572642,5.559005430643063,5.896843436747646,6.250485330027397,5.954934811654313,5.475020145858491,4.722762665521551,6.184461975256526,4.530027557698702,4.460423296411397,4.21911885619625,6.776672255273325,6.934695535551493,6.470556866004293,6.630596341270191,6.416204518735387,6.455104783854215
b1703,4.34429691081658,4.612883124077811,3.720512206816377,3.892426359606153,3.982990109612046,3.630321263653137,5.551080689488494,5.657799544926293,5.165839978042575,4.816006190966334,4.77128741729829,4.613920338357956,4.281668666284231,3.691947282921685,3.8417098426280543,3.846067148724441,4.272401676094935,3.5169451888832923,3.010824487691952,3.9325857434513978,4.099161008021974,3.883875509986401,3.683376640334956,4.242635547436331,4.297562913822286,4.660823612719725,3.420491737001498,3.8576736104275393,3.9286134799893713,3.586325547193889,5.126370642725714,5.201785837827916,4.560219493780362,4.613750266298084,4.710093880477908,4.593979416926082,4.302204248584871,4.141291244726361,4.549879169992899,4.171755085093409,4.290973739805985,4.163071681539599,5.460942247363027,5.636543437923886,5.119364754905695,4.764270045855956,4.591752622406992,4.744678227236483
b1704,5.007424658176214,4.847273407719019,4.87130638234689,1.1312596489708635,1.4726320629123364,1.1752033463439209,3.6620100961575432,4.047104974749966,4.446520878313966,2.8888108865617883,3.0687407070125614,2.289329447787944,3.1670518807331822,3.19346984650614,4.700314896756471,1.6314888681517417,1.7565631470191685,2.0805425335501235,0.0,2.5616895391160046,2.549989664691905,2.1679122549233925,2.8819846916856706,3.0675348983660444,3.907467671774537,3.770334348519724,3.61056165004186,0.9002821663458226,1.5232589890444623,1.707771900203748,2.7447099659353964,2.749346708167049,3.7895573468976576,2.0761731439956965,2.605626097701872,2.300455514153496,4.4956649664811446,4.225390685932979,3.243219761012808,2.2221037922912723,2.59830073953119,2.6770512378386617,3.3413186363900858,3.658869919234195,4.249949394395688,3.0966544303241026,2.8123897415740657,2.520492769599999
b1705,0.6182469450114054,0.3389926750455808,0.365185742906408,1.5720236042576912,0.4210816664478683,1.6232398457140895,0.0,0.0,1.162582419624839,0.0,0.49424222281117,0.0,0.0,0.0,0.0,0.0,0.0,2.8553184484761123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6564062660646244,2.057398582973941,0.834680861641016,1.926328183692324,0.0,0.3924994628019784,0.4145389264704768,0.0,0.0,0.0,0.6180976273331701,0.0,0.0,0.904567741711518,0.8393064512410185,0.9692064386039172,0.0,0.2737185716241331,0.6298603162791047,0.0,0.2677166752807818,0.3205670742574635
b1706,3.617434770500861,3.578791416949126,3.0948488248360237,3.669786385033879,3.7122858572730624,3.472282244314731,4.296081644775422,4.418813963434028,4.448839799285175,3.953943788141292,3.8970675397081145,3.903531489998741,2.228211615964332,3.1657275323397664,2.9255991799683505,3.867165869782876,3.96089536590861,3.68045614193553,0.0,2.742171277404915,0.0,2.7866361242489965,2.355986879517852,3.0399540994974794,2.6979687523211,2.8931147625836053,2.33193877158798,3.815136078957909,3.864855080207251,3.4008888274935365,3.896524072322925,3.8991551552941774,3.427078889790768,3.856223912626826,3.888757941389847,3.99101888642544,2.895164204136056,2.892728607138709,2.9198337702077306,4.014070438942186,4.014972547364068,3.9588097412687513,4.211928067621484,4.216596007781775,4.3725697543239095,3.899999545224116,3.900750252947713,4.201589958479325
b1707,3.5436836625054804,3.709277617471429,2.607428629548716,3.714155668676261,3.5929572373508423,3.577927023018054,4.573962562513489,4.963268277879979,3.434898721666785,3.408776281978594,3.680788016670472,2.555807863634366,4.615372512341699,3.17174604369768,4.277033002874117,4.242478328119972,4.360600674566318,4.329151395039996,4.228956704418622,3.9816198397519087,3.57310850063202,4.03626171241761,3.741950953254718,5.171961000565408,3.199596821131502,3.700867247749859,3.12267550056167,3.947019965628035,3.848841105421888,3.6836864066532353,4.158916986828306,4.496144983884748,4.42771853176685,3.569932328308311,3.822611749972488,3.320675805377971,3.3929223748087773,3.107035530809599,3.0243251781005283,3.061969697456523,3.4559402375344286,3.2871009922392638,4.505508929427681,4.9855474687358985,3.557951789898232,3.3907326857923907,3.3230799783859823,2.211544372056003
b1708,3.707390778939907,4.260054229851569,3.9038706328340047,4.26809653008389,4.3109052322999295,4.3387760991525655,4.663015966296054,5.0521287425934736,4.332735095732721,4.8041166054831805,4.746310946981728,4.692925337987814,4.859731473818859,3.585860874827309,4.70102497261194,4.666299222993003,4.185784596862087,4.087917921979596,4.938004314555155,4.156111773307544,5.078346122869101,5.027947655058147,4.724809680946571,4.8204534436903375,4.175846524754356,4.353082463294425,3.957706172225423,3.65266708004722,4.0981773605558285,3.682407238701245,4.305301485385101,4.37695570718046,4.6948428537199645,4.961538332744988,4.940069694866966,5.1886444647229935,4.197468687832831,4.31547951266817,4.649080490803771,4.817693680350545,4.628964264410776,4.713881815431599,4.626013771601885,5.039549684488919,4.399641942298277,4.860547400076973,4.904161580277658,4.663578644992686
b1709,3.4448540665922787,3.2460927417837606,2.886252918953377,3.928422198447723,4.019798471653658,3.5362306688480243,3.714135298453776,4.098619885382515,3.836359389695265,3.6498188757146632,3.506180686596265,3.482143053062462,2.82557871473628,2.474533588315693,2.246241598058417,3.963792097044845,4.013837020239768,3.656858539987424,0.0,3.5376458484233315,0.0,3.4421532089937625,2.438363502839234,4.0639697384990665,2.8053645124339583,2.3577985535353454,2.2056358874578925,3.1412644585079827,3.092504104597734,2.8966992112124346,3.589317261725483,3.536527849946665,3.775196258953777,3.8390933362046495,3.859336548159232,3.9724840614180654,2.686916480464682,2.999240756542137,2.643395560599847,4.630258633996623,4.623393280509997,4.745689381909798,3.7692106369070055,3.68105186448778,4.134020626649432,3.5840187298712296,3.462114376721789,3.531740918537213
b1710,4.585230452044525,4.433587727143108,3.516196311386484,5.698995683619712,5.901079273806399,5.413260000171666,5.299222592059219,5.236550033820325,5.098057919650856,5.096530709214484,4.968065591942718,4.863807601363999,0.0,4.0961695841028325,4.247113546986519,5.594972056079116,5.751330292911709,4.883103147017843,3.4067163852275324,2.147124376340616,3.824054575718632,4.248491484899314,4.516903646818971,4.518283256281793,3.906343198411593,3.5862584851918258,2.547856585921844,4.6842672821141,4.92054841522803,4.860554976222163,4.766466314928772,4.927959667244191,5.192108835464229,5.363493012561191,5.324890099473897,5.333473554760884,3.714001509809821,4.373783681216763,3.669903218958181,6.505889479188881,6.519954927692472,6.597544895971041,5.145745179828615,5.081378719333084,5.234355609031133,4.958432830006766,4.862467723315044,5.084482077578768
b1711,2.987724620864226,2.8670792002138485,2.706422702264625,2.670339925878713,2.579846977846888,2.770945185820517,2.649291504458472,2.6478039380122245,3.013578681045908,2.5155782250951275,2.6576063424649927,2.429233243124264,2.575171310706636,3.929679658286916,3.2901740209576857,2.4824228732021787,2.0006225481663167,2.362512777705643,0.0,3.4268141251993414,2.6101671582294586,2.654452860439585,3.2179837297231746,2.9560953772844334,2.995769051399478,2.8138753877610405,2.54974687598481,2.6797600180336434,2.693447809634573,2.2010190362881548,2.522820224849062,2.4039034799049435,2.8144208286443373,2.6654417088799915,2.734634570361286,3.003978206062697,2.970391513704008,2.73710337167915,2.4729926865139227,2.43881687949673,2.217340837138833,2.494391489810589,2.533366012429408,2.612442104314444,2.8514447383827264,2.582730029168823,2.5092125044937545,2.563574542555896
b1712,5.957921810872804,6.493147007777264,6.0527448015262095,8.090384034886734,8.020640116635393,8.41932095410858,7.7905459937649715,7.388098866350251,6.445490922790097,7.500884823610371,7.292293178214933,7.607713537645716,6.167770472516176,6.349136803453985,6.230734648308927,7.780598179454238,7.828819383457538,8.140024046013794,6.69206186680146,6.792669829729903,5.918509297111665,6.58235486567142,6.657416661438324,6.873508369986483,5.961924284242997,6.5210317545968834,6.115017508777505,8.296293101854175,8.248270429343684,8.082617242572468,7.793633601836439,7.741709465290762,7.090037747342316,7.85295100606097,7.589353857181396,7.925742111232212,5.923762011584148,6.797738966044389,6.271853656857521,7.6869704681119,7.603730187279019,7.547959512818913,7.90206147056031,7.475298933301461,6.712663978174757,7.40834522381369,7.596192646364415,7.605480845490176
b1713,6.116957436308361,5.729762130406634,6.503721029711209,5.565108075774862,5.644186721515655,5.387772110762967,5.19005017846514,5.19942758021743,6.185782504373008,6.091749751419549,6.047854844085792,5.954802079424441,6.233274475763428,6.317837384733812,6.125964124831711,5.694775210674793,5.656838548357663,5.622891801756668,6.279664812874672,5.981298884938165,6.053235151231344,6.26720120751435,6.394551962026272,5.978285251938964,6.285512197332722,5.88527440505799,6.647537609293729,5.375861559000289,5.461480785084273,4.8039100023183146,5.188625779347504,5.265291529742272,5.688291926306516,6.283408190086543,6.198465376005751,6.2271098528864846,6.36897510591834,6.080995308273415,6.372091342758497,5.836031498292179,5.642570257095556,5.533996870627848,5.277439098972813,5.091171458967984,5.9901728978681374,6.043523897282338,6.057601265641793,6.14191485710461
b1714,6.187451365994854,5.729076951335914,6.383128777887972,2.368427684395027,2.6445739835763966,2.398348385904053,3.889918097131011,4.058978692141708,5.904989060029855,4.244694544454116,4.221068898670819,4.352994207300851,6.344827248161548,6.049209306137701,6.084655302913773,2.887702534648813,2.936388832175634,2.5430972221212307,6.380142009683903,5.622828944110187,6.361118792185341,5.795375469015339,6.153004719803199,5.8573913935091415,5.933278125159886,5.02220045134595,6.44102779916566,1.9126823009443616,2.541987801256901,1.8706291405347664,3.674639896188816,3.2740177944164945,5.076819856446473,3.2553191904074845,3.5268647758741696,3.398265195928708,6.307557636730207,5.902521433003531,5.833905472498055,2.9855988446091866,3.243674524486937,3.199852358122781,4.159111752457371,4.29381467604795,5.918118730885914,4.583588709478599,4.27803766639336,4.5891254379291855
b1716,7.951616776500774,7.905235151111108,8.318507864295247,7.263915407002324,7.189459626326046,7.196173157781426,6.243805143161071,6.238871991983199,7.578853247730587,7.323478316598871,7.298773984542156,7.235266366772244,7.901631774709425,8.354893217043104,8.144905977315682,7.405747716483869,7.252621359916973,7.13712515281299,8.251728964060012,8.042528695493951,8.066741014840103,7.622651481716957,7.909997624852012,7.535712972228503,8.022351727989248,7.915215867757084,8.614609682590615,7.113888679263262,7.004358417890836,6.508598794194924,6.174861598342553,5.91393531665293,7.119096521853863,7.392134408163091,7.391194156009782,7.367316760480316,8.275401514196393,7.880787788820315,7.934715648191588,7.361464475056422,7.224586476974077,7.168235506653047,6.306334465513538,6.355292664687692,7.569385568213655,7.569520906953935,7.39116230460604,7.186048838094729
b1717,7.06768324798852,7.224121001213812,7.586946609895035,6.582916252069955,6.42056814983498,6.486258750633383,5.657211676606739,5.567970595961321,7.270191529420093,6.76761400416391,6.577187914918644,6.747410546018983,7.680262062531654,8.075399998031697,7.715167669499216,6.916951946761866,6.837679763027449,6.755436902454286,7.44339352208355,7.653824116774647,7.660938835975366,7.224095715699096,7.598813878712078,7.238063665677427,7.375247443982862,7.012562670453936,8.089985267994352,6.367066240047295,6.321024220096806,6.137183164803491,5.469938195732249,4.930890353764314,6.730802646974499,6.507238753165844,6.569442896617433,6.910795188758682,7.671949702469015,7.1804610593917495,7.595651533439555,6.651022422519479,6.569362484346756,6.718625191982058,5.666165699546164,5.630590117668262,7.15038041274781,6.732670414916073,6.832986768428234,6.720453086979143
b1718,8.293081240661389,8.246131991209412,8.402461719649635,7.733400137952369,7.718328277885477,7.567676995198917,6.903412278662911,7.053170325971941,7.964668435062691,7.876820313368583,7.848226024933927,7.605230728211835,8.03652224880583,8.416869129917554,8.05612319131495,7.973677074594022,7.796191498532717,7.536692836872959,7.922405416284339,8.302983371716035,8.249490451377108,7.865287564873252,8.058792547403371,7.725780051376107,8.262710521965873,8.203372207253848,8.504439777435415,7.636733404192308,7.565901645738408,6.960299220127966,6.902238024036036,6.852955885360868,7.551202921245878,7.918610549745643,7.9197293541204195,7.887735164415839,8.386946431593861,8.054532363247727,8.21030976618223,7.787538685233502,7.693594676703669,7.689806128568366,6.976906212136295,7.073223618506257,7.980042797878435,7.865443369747619,7.882774101558544,7.633649942244626
b1719,7.296559174348838,7.274483030134719,7.325973382660211,6.500916203588038,6.52702517133678,6.238979280530588,6.833823538928296,7.145691950799918,7.377965122325813,6.7761585514792335,6.871090524882822,6.647254917728829,7.214155090992059,7.126273840971937,6.943274544050282,6.665838635993211,6.54326238831745,6.283679536666785,7.042650750251664,7.380313833840604,7.14161286975858,7.182294619186506,6.986748487462814,7.329445848413216,7.188573207764119,7.257696704420385,7.331411782749211,6.563086254887785,6.52053629855128,5.781866997853264,6.627291002181662,6.574843682702133,7.16348964874656,6.791012947245054,6.828444291680904,6.669966967077992,7.263758862884567,6.973411690411243,7.644622643392729,6.564599607295144,6.389460736033655,6.326424376959211,6.954305385585437,7.330125424825349,7.399979912680406,6.880162875375333,6.817660856335665,6.626198386338113
b1722,3.840821127054319,3.850952791684171,3.879259647740032,0.3938679848759313,1.0488480876136126,1.301970156900572,1.1606682296755435,1.630277477653434,2.903502654765206,1.0349172806048053,1.404249571343279,1.1632279089395967,2.814361183150238,0.0,3.755593846846105,0.5358766899324556,0.0,1.3250481856521277,0.0,3.921676094289338,3.9092443718898617,2.002312780018945,1.8189138214884903,0.0,2.099590518270154,2.178550093910198,3.6879399116318017,1.0030665514902632,0.8413697497292105,1.0225008854800748,0.6302220798884606,0.795677592961661,2.2034646791997616,1.0309656124222206,1.1628003826868394,1.0837127850177046,2.7336900164453004,2.335361423191593,1.8544117991126725,1.4555108854492906,1.0041024661134417,0.9765385758722324,0.9730588562932544,1.09564550064305,3.143884641332905,1.3168899256256652,1.3540825038652409,1.0354426973039823
b1723,5.795935529991535,6.005663839810166,4.9295633961177705,5.845967681307691,5.898042572481742,5.72734120189169,6.749650894854463,6.655416183520211,6.038007618389504,6.104831991628126,6.069109215096074,6.044107538412483,4.1743069619204585,4.818630443467501,4.416366976185469,6.035874397831176,6.069891551110566,5.59992634527354,4.805496525149656,5.144695507039779,3.9921172511981977,5.238280104958196,5.02191692148663,5.202288486466911,5.454860029632297,5.822608629114228,4.204561360812336,5.694260705546332,5.915988638767636,5.459179079428067,6.517152628782431,6.571042465018863,6.501016903083618,6.021829426375981,6.1124353446266415,6.091704533726689,5.125379680973794,5.88130871049876,5.564717934521853,5.86214358025564,6.219708530064189,6.268080400663468,6.693525785621668,6.630158604584532,6.18036441655991,6.132121538311447,6.015451732890674,6.028402948496516
b1724,6.433432179878444,6.881826981023616,4.744961597862671,7.64357175660244,7.748946996803069,7.340967351644636,7.652759704560469,7.434473973309701,6.333038567233511,7.711485159837144,7.714608796923327,7.496686388861162,4.817953376560936,4.443757373284397,5.03361675047976,7.523997206000343,7.715392596350895,7.389260052870166,5.626275761007475,5.757330345117482,4.45389958753008,5.571287489929931,4.95903398735372,6.007453984270829,5.956678986054475,6.7007102853248295,3.351607411033722,7.333468520237892,7.443124763332857,6.733215018274148,7.573174641681001,7.715956860564364,6.846751564428277,7.862189646616621,7.797085004570991,7.543425078209744,5.389685929492456,6.741137634896435,5.47613677112369,7.604373795144919,7.736419084541694,7.526372664043071,7.500103341582407,7.254763281283672,6.553123230143977,7.510900522656954,7.617415501129341,7.298345281611646
b1725,5.190200434166703,5.533595376406087,4.180243292715764,6.919719548993893,6.921116858040078,6.9830303980618655,6.658868152895508,6.796796779110353,5.701211443290741,6.73517675485332,6.668900667205652,6.815285154197155,5.403553131475587,5.34438134434998,5.047368241811976,6.771010857892632,6.956550579573197,6.844304473929821,5.640067299647807,5.642345967998514,5.154973856743895,6.563556811899648,6.108126774041124,7.090971432715022,5.406729734559766,6.168767666382531,4.930799289136382,6.834341472332989,6.865192202329676,6.416669960186206,6.583217567567228,6.707382606349246,6.373698078562646,6.853125199262354,6.800983170290185,6.845400905696669,5.393541758897803,5.778287817899002,5.78678767194121,6.572811749546853,6.630850173080174,6.613752409348158,6.807163452755919,6.840239682447003,5.585340869560059,6.67480527415052,6.72601820002095,6.75043026621171
b1726,4.25487581448764,4.190718875962454,3.600515975617242,6.698352560219697,6.683935738313412,6.542294645963692,4.731290295840768,4.991317481755245,4.384809739951472,5.43893420126167,5.606070173991921,5.062500235228919,3.814003910447582,3.840967950684308,4.274274687676725,6.447744088048641,6.3204113947791,6.216120712034256,4.795153031840568,4.831047405904166,3.851010898254221,3.897737333030788,4.375506782730684,4.947457434411871,4.1112152674792295,4.258116044839277,3.838358853694823,6.764508493376006,6.7376035023733625,6.241945697926626,4.941594146048965,4.962552077461222,4.845556831568277,6.279296610888696,6.114276914884536,5.951396092575888,3.907641629228122,3.763233286710845,3.6609860149349855,6.522377879960017,6.460632795555089,6.440804823282934,4.710254829516104,4.804127112464916,4.495545952569798,5.241265318061194,5.458192158851074,5.141539497948815
